Date:20150407, table:MarketData_10000017_SH, MaxRecordDate:20150403, Wind:4083
Date:20150408, table:MarketData_10000017_SH, MaxRecordDate:20150407, Wind:3815
Date:20150409, table:MarketData_10000017_SH, MaxRecordDate:20150408, Wind:3662
Date:20150410, table:MarketData_10000017_SH, MaxRecordDate:20150409, Wind:3250
Date:20150413, table:MarketData_10000017_SH, MaxRecordDate:20150410, Wind:2458
Date:20150414, table:MarketData_10000017_SH, MaxRecordDate:20150413, Wind:1710
Date:20150415, table:MarketData_10000017_SH, MaxRecordDate:20150414, Wind:1768
Date:20150416, table:MarketData_10000017_SH, MaxRecordDate:20150415, Wind:2192
Date:20150417, table:MarketData_10000017_SH, MaxRecordDate:20150416, Wind:2310
Date:20150420, table:MarketData_10000017_SH, MaxRecordDate:20150417, Wind:2100
Date:20150421, table:MarketData_10000017_SH, MaxRecordDate:20150420, Wind:142
Date:20150422, table:MarketData_10000017_SH, MaxRecordDate:20150421, Wind:338
Date:20150209, table:MarketData_10000018_SH, MaxRecordDate:0, Wind:2847
Date:20150210, table:MarketData_10000018_SH, MaxRecordDate:20150209, Wind:5904
Date:20150211, table:MarketData_10000018_SH, MaxRecordDate:20150210, Wind:6792
Date:20150212, table:MarketData_10000018_SH, MaxRecordDate:20150211, Wind:5994
Date:20150213, table:MarketData_10000018_SH, MaxRecordDate:20150212, Wind:4320
Date:20150216, table:MarketData_10000018_SH, MaxRecordDate:20150213, Wind:6382
Date:20150217, table:MarketData_10000018_SH, MaxRecordDate:20150216, Wind:2995
Date:20150225, table:MarketData_10000018_SH, MaxRecordDate:20150217, Wind:4939
Date:20150226, table:MarketData_10000018_SH, MaxRecordDate:20150225, Wind:5990
Date:20150227, table:MarketData_10000018_SH, MaxRecordDate:20150226, Wind:5154
Date:20150302, table:MarketData_10000018_SH, MaxRecordDate:20150227, Wind:5706
Date:20150303, table:MarketData_10000018_SH, MaxRecordDate:20150302, Wind:5086
